Site Name ,ODYLIGHT003
1116,13/08/2023 , 07:00:00,301,238.3
1117,13/08/2023 , 07:15:00,758,600.2
1118,13/08/2023 , 07:30:00,1517,1201.2
1119,13/08/2023 , 07:45:00,2019,1598.7
1120,13/08/2023 , 08:00:00,2596,2055.6
1121,13/08/2023 , 08:15:00,2881,2281.3
1122,13/08/2023 , 08:30:00,3639,2881.5
1123,13/08/2023 , 08:45:00,4805,3804.7
1124,13/08/2023 , 09:00:00,5729,4536.4
1125,13/08/2023 , 09:15:00,6531,5171.4
1126,13/08/2023 , 09:30:00,7074,5601.4
1127,13/08/2023 , 09:45:00,7663,6067.8
1128,13/08/2023 , 10:00:00,7640,6049.6
1129,13/08/2023 , 10:15:00,10638,8423.5
1130,13/08/2023 , 10:30:00,11743,9298.4
1131,13/08/2023 , 10:45:00,12660,10024.6
1132,13/08/2023 , 11:00:00,12595,9973.1
1133,13/08/2023 , 11:15:00,13994,11080.9
1134,13/08/2023 , 11:30:00,15074,11936
1135,13/08/2023 , 11:45:00,15802,12512.5
1136,13/08/2023 , 12:00:00,16569,13119.8
1137,13/08/2023 , 12:15:00,17105,13544.2
1138,13/08/2023 , 12:30:00,17554,13899.8
1139,13/08/2023 , 12:45:00,18005,14256.9
1140,13/08/2023 , 13:00:00,18369,14545.1
1141,13/08/2023 , 13:15:00,18250,14450.9
1142,13/08/2023 , 13:30:00,18725,14827
1143,13/08/2023 , 13:45:00,19101,15124.7
1144,13/08/2023 , 14:00:00,18474,14628.2
1145,13/08/2023 , 14:15:00,18880,14949.7
1146,13/08/2023 , 14:30:00,18765,14858.7
1147,13/08/2023 , 14:45:00,17738,14045.5
1148,13/08/2023 , 15:00:00,17975,14233.1
1149,13/08/2023 , 15:15:00,16596,13141.2
1150,13/08/2023 , 15:30:00,15411,12202.9
1151,13/08/2023 , 15:45:00,13583,10755.4
1152,13/08/2023 , 16:00:00,14796,11715.9
1153,13/08/2023 , 16:15:00,13975,11065.8
1154,13/08/2023 , 16:30:00,13760,10895.6
1155,13/08/2023 , 16:45:00,11069,8764.8
1156,13/08/2023 , 17:00:00,8537,6759.8
1157,13/08/2023 , 17:15:00,7351,5820.7
1158,13/08/2023 , 17:30:00,4506,3568
1159,13/08/2023 , 17:45:00,3693,2924.2
1160,13/08/2023 , 18:00:00,5201,4118.3
1161,13/08/2023 , 18:15:00,5058,4005.1
1162,13/08/2023 , 18:30:00,3518,2785.7
1163,13/08/2023 , 18:45:00,2666,2111
1164,13/08/2023 , 19:00:00,2074,1642.3
1165,13/08/2023 , 19:15:00,1071,848
1166,13/08/2023 , 19:30:00,767,607.3
1167,13/08/2023 , 19:45:00,448,354.7
1168,13/08/2023 , 20:00:00,193,152.8
1169,13/08/2023 , 20:15:00,43,34
1170,13/08/2023 , 20:30:00,2,1.6
1171,13/08/2023 , 20:45:00,0,0
1172,13/08/2023 , 21:00:00,0,0
1173,13/08/2023 , 21:15:00,0,0
1174,13/08/2023 , 21:30:00,0,0
1175,13/08/2023 , 21:45:00,0,0
1176,13/08/2023 , 22:00:00,0,0
1177,13/08/2023 , 22:15:00,0,0
1178,13/08/2023 , 22:30:00,0,0
1179,13/08/2023 , 22:45:00,0,0
1180,13/08/2023 , 23:00:00,0,0
1181,13/08/2023 , 23:15:00,0,0
1182,13/08/2023 , 23:30:00,0,0
1183,13/08/2023 , 23:45:00,0,0
1184,13/08/2023 , 24:00:00,0,0
1185,14/08/2023 , 00:15:00,0,0
1186,14/08/2023 , 00:30:00,0,0
1187,14/08/2023 , 00:45:00,0,0
1188,14/08/2023 , 01:00:00,0,0
1189,14/08/2023 , 01:15:00,0,0
1190,14/08/2023 , 01:30:00,0,0
1191,14/08/2023 , 01:45:00,0,0
1192,14/08/2023 , 02:00:00,0,0
1193,14/08/2023 , 02:15:00,0,0
1194,14/08/2023 , 02:30:00,0,0
1195,14/08/2023 , 02:45:00,0,0
1196,14/08/2023 , 03:00:00,0,0
1197,14/08/2023 , 03:15:00,0,0
1198,14/08/2023 , 03:30:00,0,0
1199,14/08/2023 , 03:45:00,0,0
1200,14/08/2023 , 04:00:00,0,0
1201,14/08/2023 , 04:15:00,0,0
1202,14/08/2023 , 04:30:00,0,0
1203,14/08/2023 , 04:45:00,0,0
1204,14/08/2023 , 05:00:00,0,0
1205,14/08/2023 , 05:15:00,0,0
1206,14/08/2023 , 05:30:00,0,0
1207,14/08/2023 , 05:45:00,0,0
1208,14/08/2023 , 06:00:00,0,0
1209,14/08/2023 , 06:15:00,0,0
1210,14/08/2023 , 06:30:00,0,0
1211,14/08/2023 , 06:45:00,27,21.4
1212,14/08/2023 , 07:00:00,150,118.8
1213,14/08/2023 , 07:15:00,367,290.6
1214,14/08/2023 , 07:30:00,592,468.8
1215,14/08/2023 , 07:45:00,738,584.4
1216,14/08/2023 , 08:00:00,1094,866.3
1217,14/08/2023 , 08:15:00,1380,1092.7
1218,14/08/2023 , 08:30:00,1374,1088
1219,14/08/2023 , 08:45:00,1978,1566.2
1220,14/08/2023 , 09:00:00,3687,2919.5
1221,14/08/2023 , 09:15:00,4832,3826.1
1222,14/08/2023 , 09:30:00,4922,3897.4
1223,14/08/2023 , 09:45:00,4224,3344.7
1224,14/08/2023 , 10:00:00,5623,4452.5
1225,14/08/2023 , 10:15:00,8473,6709.2
1226,14/08/2023 , 10:30:00,7918,6269.7
1227,14/08/2023 , 10:45:00,10424,8254
1228,14/08/2023 , 11:00:00,12154,9623.9
1229,14/08/2023 , 11:15:00,13866,10979.5
1230,14/08/2023 , 11:30:00,10595,8389.4
1231,14/08/2023 , 11:45:00,12629,10000
1232,14/08/2023 , 12:00:00,17212,13629
1233,14/08/2023 , 12:15:00,15349,12153.8
1234,14/08/2023 , 12:30:00,14810,11727
1235,14/08/2023 , 12:45:00,19164,15174.6
1236,14/08/2023 , 13:00:00,19186,15192
1237,14/08/2023 , 13:15:00,19612,15529.3
1238,14/08/2023 , 13:30:00,14046,11122
1239,14/08/2023 , 13:45:00,16760,13271.1
1240,14/08/2023 , 14:00:00,19498,15439.1
1241,14/08/2023 , 14:15:00,5987,4740.7
1242,14/08/2023 , 14:30:00,7732,6122.4
1243,14/08/2023 , 14:45:00,18878,14948.1
1244,14/08/2023 , 15:00:00,17711,14024.1
1245,14/08/2023 , 15:15:00,15777,12492.7
1246,14/08/2023 , 15:30:00,16713,13233.8
1247,14/08/2023 , 15:45:00,15501,12274.1
1248,14/08/2023 , 16:00:00,14660,11608.2
1249,14/08/2023 , 16:15:00,13762,10897.1
1250,14/08/2023 , 16:30:00,12440,9850.4
1251,14/08/2023 , 16:45:00,11619,9200.3
1252,14/08/2023 , 17:00:00,10550,8353.8
1253,14/08/2023 , 17:15:00,8459,6698.1
1254,14/08/2023 , 17:30:00,8603,6812.1
1255,14/08/2023 , 17:45:00,7441,5892
1256,14/08/2023 , 18:00:00,4941,3912.4
1257,14/08/2023 , 18:15:00,5257,4162.6
1258,14/08/2023 , 18:30:00,3428,2714.4
1259,14/08/2023 , 18:45:00,3074,2434.1
1260,14/08/2023 , 19:00:00,2638,2088.8
1261,14/08/2023 , 19:15:00,2204,1745.2
1262,14/08/2023 , 19:30:00,1131,895.6
1263,14/08/2023 , 19:45:00,613,485.4
1264,14/08/2023 , 20:00:00,248,196.4
1265,14/08/2023 , 20:15:00,38,30.1
1266,14/08/2023 , 20:30:00,1,0.8
1267,14/08/2023 , 20:45:00,0,0
1268,14/08/2023 , 21:00:00,0,0
1269,14/08/2023 , 21:15:00,0,0
1270,14/08/2023 , 21:30:00,0,0
1271,14/08/2023 , 21:45:00,0,0
1272,14/08/2023 , 22:00:00,0,0
1273,14/08/2023 , 22:15:00,0,0
1274,14/08/2023 , 22:30:00,0,0
1275,14/08/2023 , 22:45:00,0,0
1276,14/08/2023 , 23:00:00,0,0
1277,14/08/2023 , 23:15:00,0,0
1278,14/08/2023 , 23:30:00,0,0
1279,14/08/2023 , 23:45:00,0,0
1280,14/08/2023 , 24:00:00,0,0
1281,15/08/2023 , 00:15:00,0,0
1282,15/08/2023 , 00:30:00,0,0
1283,15/08/2023 , 00:45:00,0,0
1284,15/08/2023 , 01:00:00,0,0
1285,15/08/2023 , 01:15:00,0,0
1286,15/08/2023 , 01:30:00,0,0
1287,15/08/2023 , 01:45:00,0,0
1288,15/08/2023 , 02:00:00,0,0
1289,15/08/2023 , 02:15:00,0,0
1290,15/08/2023 , 02:30:00,0,0
1291,15/08/2023 , 02:45:00,0,0
1292,15/08/2023 , 03:00:00,0,0
1293,15/08/2023 , 03:15:00,0,0
1294,15/08/2023 , 03:30:00,0,0
1295,15/08/2023 , 03:45:00,0,0
1296,15/08/2023 , 04:00:00,0,0
1297,15/08/2023 , 04:15:00,0,0
1298,15/08/2023 , 04:30:00,0,0
1299,15/08/2023 , 04:45:00,0,0
1300,15/08/2023 , 05:00:00,0,0
1301,15/08/2023 , 05:15:00,0,0
1302,15/08/2023 , 05:30:00,0,0
1303,15/08/2023 , 05:45:00,0,0
1304,15/08/2023 , 06:00:00,0,0
1305,15/08/2023 , 06:15:00,0,0
1306,15/08/2023 , 06:30:00,1,0.8
1307,15/08/2023 , 06:45:00,48,38
1308,15/08/2023 , 07:00:00,211,167.1
1309,15/08/2023 , 07:15:00,486,384.8
1310,15/08/2023 , 07:30:00,1028,814
1311,15/08/2023 , 07:45:00,1937,1533.8
1312,15/08/2023 , 08:00:00,2741,2170.4
1313,15/08/2023 , 08:15:00,3146,2491.1
1314,15/08/2023 , 08:30:00,3912,3097.6
1315,15/08/2023 , 08:45:00,5396,4272.7
1316,15/08/2023 , 09:00:00,3192,2527.5
1317,15/08/2023 , 09:15:00,2754,2180.7
1318,15/08/2023 , 09:30:00,7006,5547.6
1319,15/08/2023 , 09:45:00,7906,6260.2
1320,15/08/2023 , 10:00:00,9275,7344.2
1321,15/08/2023 , 10:15:00,10143,8031.5
1322,15/08/2023 , 10:30:00,11300,8947.7
1323,15/08/2023 , 10:45:00,11428,9049
1324,15/08/2023 , 11:00:00,13301,10532.1
1325,15/08/2023 , 11:15:00,12937,10243.9
1326,15/08/2023 , 11:30:00,14535,11509.2
1327,15/08/2023 , 11:45:00,15925,12609.9
1328,15/08/2023 , 12:00:00,16355,12950.4
1329,15/08/2023 , 12:15:00,16951,13422.3
1330,15/08/2023 , 12:30:00,17210,13627.4
1331,15/08/2023 , 12:45:00,18704,14810.4
1332,15/08/2023 , 13:00:00,19077,15105.7
1333,15/08/2023 , 13:15:00,17444,13812.7
1334,15/08/2023 , 13:30:00,20458,16199.2
1335,15/08/2023 , 13:45:00,19286,15271.2
1336,15/08/2023 , 14:00:00,19755,15642.6
1337,15/08/2023 , 14:15:00,18937,14994.9
1338,15/08/2023 , 14:30:00,17746,14051.8
1339,15/08/2023 , 14:45:00,14131,11189.3
1340,15/08/2023 , 15:00:00,10431,8259.6
1341,15/08/2023 , 15:15:00,7111,5630.7
1342,15/08/2023 , 15:30:00,14924,11817.3
1343,15/08/2023 , 15:45:00,8036,6363.1
1344,15/08/2023 , 16:00:00,10112,8007
1345,15/08/2023 , 16:15:00,12286,9728.4
1346,15/08/2023 , 16:30:00,11750,9304
1347,15/08/2023 , 16:45:00,11489,9097.3
1348,15/08/2023 , 17:00:00,7694,6092.3
1349,15/08/2023 , 17:15:00,3564,2822.1
1350,15/08/2023 , 17:30:00,7443,5893.6
1351,15/08/2023 , 17:45:00,3924,3107.1
1352,15/08/2023 , 18:00:00,2692,2131.6
1353,15/08/2023 , 18:15:00,2437,1929.7
1354,15/08/2023 , 18:30:00,3830,3032.7
1355,15/08/2023 , 18:45:00,1912,1514
1356,15/08/2023 , 19:00:00,2263,1791.9
1357,15/08/2023 , 19:15:00,1609,1274.1
1358,15/08/2023 , 19:30:00,991,784.7
1359,15/08/2023 , 19:45:00,552,437.1
1360,15/08/2023 , 20:00:00,226,179
1361,15/08/2023 , 20:15:00,49,38.8
1362,15/08/2023 , 20:30:00,2,1.6
1363,15/08/2023 , 20:45:00,0,0
1364,15/08/2023 , 21:00:00,0,0
1365,15/08/2023 , 21:15:00,0,0
1366,15/08/2023 , 21:30:00,0,0
1367,15/08/2023 , 21:45:00,0,0
1368,15/08/2023 , 22:00:00,0,0
1369,15/08/2023 , 22:15:00,0,0
1370,15/08/2023 , 22:30:00,0,0
1371,15/08/2023 , 22:45:00,0,0
1372,15/08/2023 , 23:00:00,0,0
1373,15/08/2023 , 23:15:00,0,0
1374,15/08/2023 , 23:30:00,0,0
1375,15/08/2023 , 23:45:00,0,0
1376,15/08/2023 , 24:00:00,0,0
1377,16/08/2023 , 00:15:00,0,0
1378,16/08/2023 , 00:30:00,0,0
1379,16/08/2023 , 00:45:00,0,0
1380,16/08/2023 , 01:00:00,0,0
1381,16/08/2023 , 01:15:00,0,0
1382,16/08/2023 , 01:30:00,0,0
1383,16/08/2023 , 01:45:00,0,0
1384,16/08/2023 , 02:00:00,0,0
1385,16/08/2023 , 02:15:00,0,0
1386,16/08/2023 , 02:30:00,0,0
1387,16/08/2023 , 02:45:00,0,0
1388,16/08/2023 , 03:00:00,0,0
1389,16/08/2023 , 03:15:00,0,0
1390,16/08/2023 , 03:30:00,0,0
1391,16/08/2023 , 03:45:00,0,0
1392,16/08/2023 , 04:00:00,0,0
1393,16/08/2023 , 04:15:00,0,0
1394,16/08/2023 , 04:30:00,0,0
1395,16/08/2023 , 04:45:00,0,0
1396,16/08/2023 , 05:00:00,0,0
1397,16/08/2023 , 05:15:00,0,0
1398,16/08/2023 , 05:30:00,0,0
1399,16/08/2023 , 05:45:00,0,0
1400,16/08/2023 , 06:00:00,0,0
1401,16/08/2023 , 06:15:00,0,0
1402,16/08/2023 , 06:30:00,0,0
1403,16/08/2023 , 06:45:00,38,30.1
1404,16/08/2023 , 07:00:00,184,145.7
1405,16/08/2023 , 07:15:00,474,375.3
1406,16/08/2023 , 07:30:00,829,656.4
1407,16/08/2023 , 07:45:00,1455,1152.1
1408,16/08/2023 , 08:00:00,2036,1612.2
1409,16/08/2023 , 08:15:00,2771,2194.2
1410,16/08/2023 , 08:30:00,3452,2733.4
1411,16/08/2023 , 08:45:00,4412,3493.5
1412,16/08/2023 , 09:00:00,4793,3795.2
1413,16/08/2023 , 09:15:00,5891,4664.7
1414,16/08/2023 , 09:30:00,6845,5420.1
1415,16/08/2023 , 09:45:00,7595,6013.9
1416,16/08/2023 , 10:00:00,8550,6770.1
1417,16/08/2023 , 10:15:00,9400,7443.2
1418,16/08/2023 , 10:30:00,10347,8193.1
1419,16/08/2023 , 10:45:00,11391,9019.7
1420,16/08/2023 , 11:00:00,12557,9943
1421,16/08/2023 , 11:15:00,12981,10278.7
1422,16/08/2023 , 11:30:00,13907,11012
1423,16/08/2023 , 11:45:00,14575,11540.9
1424,16/08/2023 , 12:00:00,15500,12273.3
1425,16/08/2023 , 12:15:00,16158,12794.4
1426,16/08/2023 , 12:30:00,15719,12446.8
1427,16/08/2023 , 12:45:00,16858,13348.6
1428,16/08/2023 , 13:00:00,17711,14024.1
1429,16/08/2023 , 13:15:00,15284,12102.3
1430,16/08/2023 , 13:30:00,16722,13241
1431,16/08/2023 , 13:45:00,15639,12383.4
1432,16/08/2023 , 14:00:00,15994,12664.5
1433,16/08/2023 , 14:15:00,16288,12897.3
1434,16/08/2023 , 14:30:00,16824,13321.7
1435,16/08/2023 , 14:45:00,17289,13689.9
1436,16/08/2023 , 15:00:00,16911,13390.6
1437,16/08/2023 , 15:15:00,15936,12618.6
1438,16/08/2023 , 15:30:00,15201,12036.6
1439,16/08/2023 , 15:45:00,13226,10472.7
1440,16/08/2023 , 16:00:00,14029,11108.6
1441,16/08/2023 , 16:15:00,12705,10060.2
1442,16/08/2023 , 16:30:00,12009,9509.1
1443,16/08/2023 , 16:45:00,10891,8623.8
1444,16/08/2023 , 17:00:00,9691,7673.6
1445,16/08/2023 , 17:15:00,8439,6682.2
1446,16/08/2023 , 17:30:00,5006,3963.9
1447,16/08/2023 , 17:45:00,5108,4044.7
1448,16/08/2023 , 18:00:00,5784,4579.9
1449,16/08/2023 , 18:15:00,4745,3757.2
1450,16/08/2023 , 18:30:00,3615,2862.5
1451,16/08/2023 , 18:45:00,2714,2149
1452,16/08/2023 , 19:00:00,2053,1625.6
1453,16/08/2023 , 19:15:00,1330,1053.1
1454,16/08/2023 , 19:30:00,900,712.6
1455,16/08/2023 , 19:45:00,498,394.3
1456,16/08/2023 , 20:00:00,196,155.2
1457,16/08/2023 , 20:15:00,38,30.1
1458,16/08/2023 , 20:30:00,1,0.8
1459,16/08/2023 , 20:45:00,0,0
1460,16/08/2023 , 21:00:00,0,0
1461,16/08/2023 , 21:15:00,0,0
1462,16/08/2023 , 21:30:00,0,0
1463,16/08/2023 , 21:45:00,0,0
1464,16/08/2023 , 22:00:00,0,0
1465,16/08/2023 , 22:15:00,0,0
1466,16/08/2023 , 22:30:00,0,0
1467,16/08/2023 , 22:45:00,0,0
1468,16/08/2023 , 23:00:00,0,0
1469,16/08/2023 , 23:15:00,0,0
1470,16/08/2023 , 23:30:00,0,0
1471,16/08/2023 , 23:45:00,0,0
1472,16/08/2023 , 24:00:00,0,0
1473,17/08/2023 , 00:15:00,0,0
1474,17/08/2023 , 00:30:00,0,0
1475,17/08/2023 , 00:45:00,0,0
1476,17/08/2023 , 01:00:00,0,0
1477,17/08/2023 , 01:15:00,0,0
1478,17/08/2023 , 01:30:00,0,0
1479,17/08/2023 , 01:45:00,0,0
1480,17/08/2023 , 02:00:00,0,0
1481,17/08/2023 , 02:15:00,0,0
1482,17/08/2023 , 02:30:00,0,0
1483,17/08/2023 , 02:45:00,0,0
1484,17/08/2023 , 03:00:00,0,0
1485,17/08/2023 , 03:15:00,0,0
1486,17/08/2023 , 03:30:00,0,0
1487,17/08/2023 , 03:45:00,0,0
1488,17/08/2023 , 04:00:00,0,0
1489,17/08/2023 , 04:15:00,0,0
1490,17/08/2023 , 04:30:00,0,0
1491,17/08/2023 , 04:45:00,0,0
1492,17/08/2023 , 05:00:00,0,0
1493,17/08/2023 , 05:15:00,0,0
1494,17/08/2023 , 05:30:00,0,0
1495,17/08/2023 , 05:45:00,0,0
1496,17/08/2023 , 06:00:00,0,0
1497,17/08/2023 , 06:15:00,0,0
1498,17/08/2023 , 06:30:00,0,0
1499,17/08/2023 , 06:45:00,43,34
1500,17/08/2023 , 07:00:00,208,164.7
1501,17/08/2023 , 07:15:00,481,380.9
1502,17/08/2023 , 07:30:00,899,711.9
1503,17/08/2023 , 07:45:00,1350,1069
1504,17/08/2023 , 08:00:00,1994,1578.9
1505,17/08/2023 , 08:15:00,2528,2001.7
1506,17/08/2023 , 08:30:00,3518,2785.7
1507,17/08/2023 , 08:45:00,4321,3421.5
1508,17/08/2023 , 09:00:00,5139,4069.2
1509,17/08/2023 , 09:15:00,5984,4738.3
1510,17/08/2023 , 09:30:00,6875,5443.8
1511,17/08/2023 , 09:45:00,7769,6151.7
1512,17/08/2023 , 10:00:00,8754,6931.7
1513,17/08/2023 , 10:15:00,10059,7965
1514,17/08/2023 , 10:30:00,9789,7751.2
1515,17/08/2023 , 10:45:00,9814,7771
1516,17/08/2023 , 11:00:00,8647,6846.9
1517,17/08/2023 , 11:15:00,13404,10613.7
1518,17/08/2023 , 11:30:00,14731,11664.4
1519,17/08/2023 , 11:45:00,15223,12054
1520,17/08/2023 , 12:00:00,15179,12019.2
1521,17/08/2023 , 12:15:00,15723,12449.9
1522,17/08/2023 , 12:30:00,16828,13324.9
1523,17/08/2023 , 12:45:00,15752,12472.9
1524,17/08/2023 , 13:00:00,15008,11883.8
1525,17/08/2023 , 13:15:00,14944,11833.1
1526,17/08/2023 , 13:30:00,16708,13229.9
1527,17/08/2023 , 13:45:00,12056,9546.3
1528,17/08/2023 , 14:00:00,14606,11565.5
1529,17/08/2023 , 14:15:00,15565,12324.8
1530,17/08/2023 , 14:30:00,14328,11345.3
1531,17/08/2023 , 14:45:00,18532,14674.2
1532,17/08/2023 , 15:00:00,17334,13725.6
1533,17/08/2023 , 15:15:00,16720,13239.4
1534,17/08/2023 , 15:30:00,16099,12747.7
1535,17/08/2023 , 15:45:00,15469,12248.8
1536,17/08/2023 , 16:00:00,14483,11468.1
1537,17/08/2023 , 16:15:00,13223,10470.4
1538,17/08/2023 , 16:30:00,12628,9999.2
1539,17/08/2023 , 16:45:00,11367,9000.7
1540,17/08/2023 , 17:00:00,10524,8333.2
1541,17/08/2023 , 17:15:00,9494,7517.6
1542,17/08/2023 , 17:30:00,7717,6110.5
1543,17/08/2023 , 17:45:00,6730,5329
1544,17/08/2023 , 18:00:00,6052,4792.1
1545,17/08/2023 , 18:15:00,4530,3587
1546,17/08/2023 , 18:30:00,2948,2334.3
1547,17/08/2023 , 18:45:00,2763,2187.8
1548,17/08/2023 , 19:00:00,2198,1740.4
1549,17/08/2023 , 19:15:00,1509,1194.9
1550,17/08/2023 , 19:30:00,937,741.9
1551,17/08/2023 , 19:45:00,502,397.5
1552,17/08/2023 , 20:00:00,186,147.3
1553,17/08/2023 , 20:15:00,32,25.3
1554,17/08/2023 , 20:30:00,1,0.8
1555,17/08/2023 , 20:45:00,0,0
1556,17/08/2023 , 21:00:00,0,0
1557,17/08/2023 , 21:15:00,0,0
1558,17/08/2023 , 21:30:00,0,0
1559,17/08/2023 , 21:45:00,0,0
1560,17/08/2023 , 22:00:00,0,0
1561,17/08/2023 , 22:15:00,0,0
1562,17/08/2023 , 22:30:00,0,0
1563,17/08/2023 , 22:45:00,0,0
1564,17/08/2023 , 23:00:00,0,0
1565,17/08/2023 , 23:15:00,0,0
1566,17/08/2023 , 23:30:00,0,0
1567,17/08/2023 , 23:45:00,0,0
1568,17/08/2023 , 24:00:00,0,0
1569,18/08/2023 , 00:15:00,0,0
1570,18/08/2023 , 00:30:00,0,0
1571,18/08/2023 , 00:45:00,0,0
1572,18/08/2023 , 01:00:00,0,0
1573,18/08/2023 , 01:15:00,0,0
1574,18/08/2023 , 01:30:00,0,0
1575,18/08/2023 , 01:45:00,0,0
1576,18/08/2023 , 02:00:00,0,0
1577,18/08/2023 , 02:15:00,0,0
1578,18/08/2023 , 02:30:00,0,0
1579,18/08/2023 , 02:45:00,0,0
1580,18/08/2023 , 03:00:00,0,0
1581,18/08/2023 , 03:15:00,0,0
1582,18/08/2023 , 03:30:00,0,0
1583,18/08/2023 , 03:45:00,0,0
1584,18/08/2023 , 04:00:00,0,0
1585,18/08/2023 , 04:15:00,0,0
1586,18/08/2023 , 04:30:00,0,0
1587,18/08/2023 , 04:45:00,0,0
1588,18/08/2023 , 05:00:00,0,0
1589,18/08/2023 , 05:15:00,0,0
1590,18/08/2023 , 05:30:00,0,0
1591,18/08/2023 , 05:45:00,0,0
1592,18/08/2023 , 06:00:00,0,0
1593,18/08/2023 , 06:15:00,0,0
1594,18/08/2023 , 06:30:00,0,0
1595,18/08/2023 , 06:45:00,36,28.5
1596,18/08/2023 , 07:00:00,186,147.3
1597,18/08/2023 , 07:15:00,474,375.3
1598,18/08/2023 , 07:30:00,858,679.4
1599,18/08/2023 , 07:45:00,1383,1095.1
1600,18/08/2023 , 08:00:00,1947,1541.7
1601,18/08/2023 , 08:15:00,2629,2081.7
1602,18/08/2023 , 08:30:00,3352,2654.2
1603,18/08/2023 , 08:45:00,4096,3243.3
1604,18/08/2023 , 09:00:00,4948,3918
1605,18/08/2023 , 09:15:00,5771,4569.6
1606,18/08/2023 , 09:30:00,6784,5371.8
1607,18/08/2023 , 09:45:00,7441,5892
1608,18/08/2023 , 10:00:00,7874,6234.9
1609,18/08/2023 , 10:15:00,9249,7323.6
1610,18/08/2023 , 10:30:00,9847,7797.1
1611,18/08/2023 , 10:45:00,11491,9098.9
1612,18/08/2023 , 11:00:00,12238,9690.4
1613,18/08/2023 , 11:15:00,12111,9589.8
1614,18/08/2023 , 11:30:00,13555,10733.2
1615,18/08/2023 , 11:45:00,14418,11416.6
1616,18/08/2023 , 12:00:00,14996,11874.3
1617,18/08/2023 , 12:15:00,15700,12431.7
1618,18/08/2023 , 12:30:00,15985,12657.4
1619,18/08/2023 , 12:45:00,16356,12951.2
1620,18/08/2023 , 13:00:00,17179,13602.8
1621,18/08/2023 , 13:15:00,16808,13309.1
1622,18/08/2023 , 13:30:00,17083,13526.8
1623,18/08/2023 , 13:45:00,17407,13783.4
1624,18/08/2023 , 14:00:00,14611,11569.4
1625,18/08/2023 , 14:15:00,13246,10488.6
1626,18/08/2023 , 14:30:00,14335,11350.9
1627,18/08/2023 , 14:45:00,14197,11241.6
1628,18/08/2023 , 15:00:00,12901,10215.4
1629,18/08/2023 , 15:15:00,12237,9689.6
1630,18/08/2023 , 15:30:00,15494,12268.6
1631,18/08/2023 , 15:45:00,10936,8659.4
1632,18/08/2023 , 16:00:00,13250,10491.7
1633,18/08/2023 , 16:15:00,12320,9755.3
1634,18/08/2023 , 16:30:00,11459,9073.6
1635,18/08/2023 , 16:45:00,10502,8315.8
1636,18/08/2023 , 17:00:00,9129,7228.6
1637,18/08/2023 , 17:15:00,8863,7018
1638,18/08/2023 , 17:30:00,7606,6022.6
1639,18/08/2023 , 17:45:00,6109,4837.3
1640,18/08/2023 , 18:00:00,5620,4450.1
1641,18/08/2023 , 18:15:00,4369,3459.5
1642,18/08/2023 , 18:30:00,3603,2853
1643,18/08/2023 , 18:45:00,2772,2194.9
1644,18/08/2023 , 19:00:00,2002,1585.2
1645,18/08/2023 , 19:15:00,1316,1042
1646,18/08/2023 , 19:30:00,833,659.6
1647,18/08/2023 , 19:45:00,445,352.4
1648,18/08/2023 , 20:00:00,163,129.1
1649,18/08/2023 , 20:15:00,24,19
