Site Name ,ODYLIGHT003
1650,18/08/2023 , 20:30:00,0,0
1651,18/08/2023 , 20:45:00,0,0
1652,18/08/2023 , 21:00:00,0,0
1653,18/08/2023 , 21:15:00,0,0
1654,18/08/2023 , 21:30:00,0,0
1655,18/08/2023 , 21:45:00,0,0
1656,18/08/2023 , 22:00:00,0,0
1657,18/08/2023 , 22:15:00,0,0
1658,18/08/2023 , 22:30:00,0,0
1659,18/08/2023 , 22:45:00,0,0
1660,18/08/2023 , 23:00:00,0,0
1661,18/08/2023 , 23:15:00,0,0
1662,18/08/2023 , 23:30:00,0,0
1663,18/08/2023 , 23:45:00,0,0
1664,18/08/2023 , 24:00:00,0,0
1665,19/08/2023 , 00:15:00,0,0
1666,19/08/2023 , 00:30:00,0,0
1667,19/08/2023 , 00:45:00,0,0
1668,19/08/2023 , 01:00:00,0,0
1669,19/08/2023 , 01:15:00,0,0
1670,19/08/2023 , 01:30:00,0,0
1671,19/08/2023 , 01:45:00,0,0
1672,19/08/2023 , 02:00:00,0,0
1673,19/08/2023 , 02:15:00,0,0
1674,19/08/2023 , 02:30:00,0,0
1675,19/08/2023 , 02:45:00,0,0
1676,19/08/2023 , 03:00:00,0,0
1677,19/08/2023 , 03:15:00,0,0
1678,19/08/2023 , 03:30:00,0,0
1679,19/08/2023 , 03:45:00,0,0
1680,19/08/2023 , 04:00:00,0,0
1681,19/08/2023 , 04:15:00,0,0
1682,19/08/2023 , 04:30:00,0,0
1683,19/08/2023 , 04:45:00,0,0
1684,19/08/2023 , 05:00:00,0,0
1685,19/08/2023 , 05:15:00,0,0
1686,19/08/2023 , 05:30:00,0,0
1687,19/08/2023 , 05:45:00,0,0
1688,19/08/2023 , 06:00:00,0,0
1689,19/08/2023 , 06:15:00,0,0
1690,19/08/2023 , 06:30:00,0,0
1691,19/08/2023 , 06:45:00,32,25.3
1692,19/08/2023 , 07:00:00,176,139.4
1693,19/08/2023 , 07:15:00,451,357.1
1694,19/08/2023 , 07:30:00,802,635
1695,19/08/2023 , 07:45:00,1238,980.3
1696,19/08/2023 , 08:00:00,1893,1498.9
1697,19/08/2023 , 08:15:00,2524,1998.6
1698,19/08/2023 , 08:30:00,3212,2543.4
1699,19/08/2023 , 08:45:00,4031,3191.9
1700,19/08/2023 , 09:00:00,4762,3770.7
1701,19/08/2023 , 09:15:00,5842,4625.9
1702,19/08/2023 , 09:30:00,6657,5271.2
1703,19/08/2023 , 09:45:00,7468,5913.4
1704,19/08/2023 , 10:00:00,6895,5459.7
1705,19/08/2023 , 10:15:00,9169,7260.3
1706,19/08/2023 , 10:30:00,10143,8031.5
1707,19/08/2023 , 10:45:00,10955,8674.5
1708,19/08/2023 , 11:00:00,9532,7547.7
1709,19/08/2023 , 11:15:00,12163,9631
1710,19/08/2023 , 11:30:00,12908,10220.9
1711,19/08/2023 , 11:45:00,13293,10525.8
1712,19/08/2023 , 12:00:00,14234,11270.9
1713,19/08/2023 , 12:15:00,14807,11724.6
1714,19/08/2023 , 12:30:00,14785,11707.2
1715,19/08/2023 , 12:45:00,14492,11475.2
1716,19/08/2023 , 13:00:00,15911,12598.8
1717,19/08/2023 , 13:15:00,16751,13263.9
1718,19/08/2023 , 13:30:00,16889,13373.2
1719,19/08/2023 , 13:45:00,16853,13344.7
1720,19/08/2023 , 14:00:00,16923,13400.1
1721,19/08/2023 , 14:15:00,16888,13372.4
1722,19/08/2023 , 14:30:00,16702,13225.1
1723,19/08/2023 , 14:45:00,16450,13025.6
1724,19/08/2023 , 15:00:00,16042,12702.5
1725,19/08/2023 , 15:15:00,15605,12356.5
1726,19/08/2023 , 15:30:00,15055,11921
1727,19/08/2023 , 15:45:00,14363,11373
1728,19/08/2023 , 16:00:00,13558,10735.6
1729,19/08/2023 , 16:15:00,12683,10042.8
1730,19/08/2023 , 16:30:00,11686,9253.3
1731,19/08/2023 , 16:45:00,10719,8487.6
1732,19/08/2023 , 17:00:00,9670,7657
1733,19/08/2023 , 17:15:00,8664,6860.4
1734,19/08/2023 , 17:30:00,7671,6074.1
1735,19/08/2023 , 17:45:00,6693,5299.7
1736,19/08/2023 , 18:00:00,5668,4488.1
1737,19/08/2023 , 18:15:00,4620,3658.2
1738,19/08/2023 , 18:30:00,3690,2921.8
1739,19/08/2023 , 18:45:00,2856,2261.5
1740,19/08/2023 , 19:00:00,2050,1623.2
1741,19/08/2023 , 19:15:00,1391,1101.4
1742,19/08/2023 , 19:30:00,848,671.5
1743,19/08/2023 , 19:45:00,418,331
1744,19/08/2023 , 20:00:00,128,101.4
1745,19/08/2023 , 20:15:00,20,15.8
1746,19/08/2023 , 20:30:00,0,0
1747,19/08/2023 , 20:45:00,0,0
1748,19/08/2023 , 21:00:00,0,0
1749,19/08/2023 , 21:15:00,0,0
1750,19/08/2023 , 21:30:00,0,0
1751,19/08/2023 , 21:45:00,0,0
1752,19/08/2023 , 22:00:00,0,0
1753,19/08/2023 , 22:15:00,0,0
1754,19/08/2023 , 22:30:00,0,0
1755,19/08/2023 , 22:45:00,0,0
1756,19/08/2023 , 23:00:00,0,0
1757,19/08/2023 , 23:15:00,0,0
1758,19/08/2023 , 23:30:00,0,0
1759,19/08/2023 , 23:45:00,0,0
1760,19/08/2023 , 24:00:00,0,0
1761,20/08/2023 , 00:15:00,0,0
1762,20/08/2023 , 00:30:00,0,0
1763,20/08/2023 , 00:45:00,0,0
1764,20/08/2023 , 01:00:00,0,0
1765,20/08/2023 , 01:15:00,0,0
1766,20/08/2023 , 01:30:00,0,0
1767,20/08/2023 , 01:45:00,0,0
1768,20/08/2023 , 02:00:00,0,0
1769,20/08/2023 , 02:15:00,0,0
1770,20/08/2023 , 02:30:00,0,0
1771,20/08/2023 , 02:45:00,0,0
1772,20/08/2023 , 03:00:00,0,0
1773,20/08/2023 , 03:15:00,0,0
1774,20/08/2023 , 03:30:00,0,0
1775,20/08/2023 , 03:45:00,0,0
1776,20/08/2023 , 04:00:00,0,0
1777,20/08/2023 , 04:15:00,0,0
1778,20/08/2023 , 04:30:00,0,0
1779,20/08/2023 , 04:45:00,0,0
1780,20/08/2023 , 05:00:00,0,0
1781,20/08/2023 , 05:15:00,0,0
1782,20/08/2023 , 05:30:00,0,0
1783,20/08/2023 , 05:45:00,0,0
1784,20/08/2023 , 06:00:00,0,0
1785,20/08/2023 , 06:15:00,0,0
1786,20/08/2023 , 06:30:00,0,0
1787,20/08/2023 , 06:45:00,31,24.5
1788,20/08/2023 , 07:00:00,201,159.2
1789,20/08/2023 , 07:15:00,541,428.4
1790,20/08/2023 , 07:30:00,1012,801.3
1791,20/08/2023 , 07:45:00,1415,1120.4
1792,20/08/2023 , 08:00:00,2009,1590.8
1793,20/08/2023 , 08:15:00,1847,1462.5
1794,20/08/2023 , 08:30:00,2274,1800.6
1795,20/08/2023 , 08:45:00,4847,3838
1796,20/08/2023 , 09:00:00,4361,3453.2
1797,20/08/2023 , 09:15:00,5795,4588.6
1798,20/08/2023 , 09:30:00,6871,5440.7
1799,20/08/2023 , 09:45:00,7709,6104.2
1800,20/08/2023 , 10:00:00,8606,6814.5
1801,20/08/2023 , 10:15:00,9488,7512.9
1802,20/08/2023 , 10:30:00,10578,8376
1803,20/08/2023 , 10:45:00,11540,9137.7
1804,20/08/2023 , 11:00:00,11741,9296.9
1805,20/08/2023 , 11:15:00,10437,8264.3
1806,20/08/2023 , 11:30:00,13061,10342.1
1807,20/08/2023 , 11:45:00,14426,11422.9
1808,20/08/2023 , 12:00:00,15077,11938.4
1809,20/08/2023 , 12:15:00,14834,11746
1810,20/08/2023 , 12:30:00,15084,11943.9
1811,20/08/2023 , 12:45:00,15792,12504.6
1812,20/08/2023 , 13:00:00,15213,12046.1
1813,20/08/2023 , 13:15:00,15562,12322.4
1814,20/08/2023 , 13:30:00,15731,12456.3
1815,20/08/2023 , 13:45:00,15470,12249.6
1816,20/08/2023 , 14:00:00,15923,12608.3
1817,20/08/2023 , 14:15:00,15922,12607.5
1818,20/08/2023 , 14:30:00,15929,12613
1819,20/08/2023 , 14:45:00,15634,12379.5
1820,20/08/2023 , 15:00:00,15513,12283.6
1821,20/08/2023 , 15:15:00,14630,11584.5
1822,20/08/2023 , 15:30:00,14151,11205.2
1823,20/08/2023 , 15:45:00,13690,10840.1
1824,20/08/2023 , 16:00:00,12970,10270
1825,20/08/2023 , 16:15:00,11802,9345.2
1826,20/08/2023 , 16:30:00,11143,8823.3
1827,20/08/2023 , 16:45:00,10326,8176.4
1828,20/08/2023 , 17:00:00,9512,7531.9
1829,20/08/2023 , 17:15:00,7981,6319.6
1830,20/08/2023 , 17:30:00,7859,6223
1831,20/08/2023 , 17:45:00,6951,5504
1832,20/08/2023 , 18:00:00,5893,4666.2
1833,20/08/2023 , 18:15:00,4840,3832.5
1834,20/08/2023 , 18:30:00,4035,3195
1835,20/08/2023 , 18:45:00,3074,2434.1
1836,20/08/2023 , 19:00:00,2238,1772.1
1837,20/08/2023 , 19:15:00,1470,1164
1838,20/08/2023 , 19:30:00,1056,836.2
1839,20/08/2023 , 19:45:00,604,478.3
1840,20/08/2023 , 20:00:00,183,144.9
1841,20/08/2023 , 20:15:00,12,9.5
1842,20/08/2023 , 20:30:00,0,0
1843,20/08/2023 , 20:45:00,0,0
1844,20/08/2023 , 21:00:00,0,0
1845,20/08/2023 , 21:15:00,0,0
1846,20/08/2023 , 21:30:00,0,0
1847,20/08/2023 , 21:45:00,0,0
1848,20/08/2023 , 22:00:00,0,0
1849,20/08/2023 , 22:15:00,0,0
1850,20/08/2023 , 22:30:00,0,0
1851,20/08/2023 , 22:45:00,0,0
1852,20/08/2023 , 23:00:00,0,0
1853,20/08/2023 , 23:15:00,0,0
1854,20/08/2023 , 23:30:00,0,0
1855,20/08/2023 , 23:45:00,0,0
1856,20/08/2023 , 24:00:00,0,0
1857,21/08/2023 , 00:15:00,0,0
1858,21/08/2023 , 00:30:00,0,0
1859,21/08/2023 , 00:45:00,0,0
1860,21/08/2023 , 01:00:00,0,0
1861,21/08/2023 , 01:15:00,0,0
1862,21/08/2023 , 01:30:00,0,0
1863,21/08/2023 , 01:45:00,0,0
1864,21/08/2023 , 02:00:00,0,0
1865,21/08/2023 , 02:15:00,0,0
1866,21/08/2023 , 02:30:00,0,0
1867,21/08/2023 , 02:45:00,0,0
1868,21/08/2023 , 03:00:00,0,0
1869,21/08/2023 , 03:15:00,0,0
1870,21/08/2023 , 03:30:00,0,0
1871,21/08/2023 , 03:45:00,0,0
1872,21/08/2023 , 04:00:00,0,0
1873,21/08/2023 , 04:15:00,0,0
1874,21/08/2023 , 04:30:00,0,0
1875,21/08/2023 , 04:45:00,0,0
1876,21/08/2023 , 05:00:00,0,0
1877,21/08/2023 , 05:15:00,0,0
1878,21/08/2023 , 05:30:00,0,0
1879,21/08/2023 , 05:45:00,0,0
1880,21/08/2023 , 06:00:00,0,0
1881,21/08/2023 , 06:15:00,0,0
1882,21/08/2023 , 06:30:00,0,0
1883,21/08/2023 , 06:45:00,7,5.5
1884,21/08/2023 , 07:00:00,83,65.7
1885,21/08/2023 , 07:15:00,271,214.6
1886,21/08/2023 , 07:30:00,600,475.1
1887,21/08/2023 , 07:45:00,1013,802.1
1888,21/08/2023 , 08:00:00,1735,1373.8
1889,21/08/2023 , 08:15:00,3669,2905.2
1890,21/08/2023 , 08:30:00,3366,2665.3
1891,21/08/2023 , 08:45:00,2965,2347.8
1892,21/08/2023 , 09:00:00,5208,4123.8
1893,21/08/2023 , 09:15:00,6698,5303.7
1894,21/08/2023 , 09:30:00,5772,4570.4
1895,21/08/2023 , 09:45:00,5849,4631.4
1896,21/08/2023 , 10:00:00,8449,6690.2
1897,21/08/2023 , 10:15:00,7838,6206.4
1898,21/08/2023 , 10:30:00,9833,7786.1
1899,21/08/2023 , 10:45:00,10705,8476.5
1900,21/08/2023 , 11:00:00,11404,9030
1901,21/08/2023 , 11:15:00,12113,9591.4
1902,21/08/2023 , 11:30:00,11736,9292.9
1903,21/08/2023 , 11:45:00,13113,10383.3
1904,21/08/2023 , 12:00:00,14126,11185.4
1905,21/08/2023 , 12:15:00,14974,11856.8
1906,21/08/2023 , 12:30:00,15357,12160.1
1907,21/08/2023 , 12:45:00,15593,12347
1908,21/08/2023 , 13:00:00,14182,11229.7
1909,21/08/2023 , 13:15:00,15796,12507.7
1910,21/08/2023 , 13:30:00,15390,12186.2
1911,21/08/2023 , 13:45:00,15134,11983.5
1912,21/08/2023 , 14:00:00,15107,11962.2
1913,21/08/2023 , 14:15:00,15802,12512.5
1914,21/08/2023 , 14:30:00,15877,12571.9
1915,21/08/2023 , 14:45:00,15973,12647.9
1916,21/08/2023 , 15:00:00,9263,7334.7
1917,21/08/2023 , 15:15:00,1830,1449
1918,21/08/2023 , 15:30:00,2381,1885.3
1919,21/08/2023 , 15:45:00,1679,1329.5
1920,21/08/2023 , 16:00:00,2062,1632.8
1921,21/08/2023 , 16:15:00,2962,2345.4
1922,21/08/2023 , 16:30:00,3390,2684.3
1923,21/08/2023 , 16:45:00,2994,2370.7
1924,21/08/2023 , 17:00:00,3170,2510.1
1925,21/08/2023 , 17:15:00,2061,1632
1926,21/08/2023 , 17:30:00,1267,1003.2
1927,21/08/2023 , 17:45:00,1132,896.4
1928,21/08/2023 , 18:00:00,1032,817.2
1929,21/08/2023 , 18:15:00,1030,815.6
1930,21/08/2023 , 18:30:00,950,752.2
1931,21/08/2023 , 18:45:00,923,730.9
1932,21/08/2023 , 19:00:00,939,743.5
1933,21/08/2023 , 19:15:00,828,655.6
1934,21/08/2023 , 19:30:00,583,461.6
1935,21/08/2023 , 19:45:00,280,221.7
1936,21/08/2023 , 20:00:00,99,78.4
1937,21/08/2023 , 20:15:00,11,8.7
1938,21/08/2023 , 20:30:00,0,0
1939,21/08/2023 , 20:45:00,0,0
1940,21/08/2023 , 21:00:00,0,0
1941,21/08/2023 , 21:15:00,0,0
1942,21/08/2023 , 21:30:00,0,0
1943,21/08/2023 , 21:45:00,0,0
1944,21/08/2023 , 22:00:00,0,0
1945,21/08/2023 , 22:15:00,0,0
1946,21/08/2023 , 22:30:00,0,0
1947,21/08/2023 , 22:45:00,0,0
1948,21/08/2023 , 23:00:00,0,0
1949,21/08/2023 , 23:15:00,0,0
1950,21/08/2023 , 23:30:00,0,0
1951,21/08/2023 , 23:45:00,0,0
1952,21/08/2023 , 24:00:00,0,0
1953,22/08/2023 , 00:15:00,0,0
1954,22/08/2023 , 00:30:00,0,0
1955,22/08/2023 , 00:45:00,0,0
1956,22/08/2023 , 01:00:00,0,0
1957,22/08/2023 , 01:15:00,0,0
1958,22/08/2023 , 01:30:00,0,0
1959,22/08/2023 , 01:45:00,0,0
1960,22/08/2023 , 02:00:00,0,0
1961,22/08/2023 , 02:15:00,0,0
1962,22/08/2023 , 02:30:00,0,0
1963,22/08/2023 , 02:45:00,0,0
1964,22/08/2023 , 03:00:00,0,0
1965,22/08/2023 , 03:15:00,0,0
1966,22/08/2023 , 03:30:00,0,0
1967,22/08/2023 , 03:45:00,0,0
1968,22/08/2023 , 04:00:00,0,0
1969,22/08/2023 , 04:15:00,0,0
1970,22/08/2023 , 04:30:00,0,0
1971,22/08/2023 , 04:45:00,0,0
1972,22/08/2023 , 05:00:00,0,0
1973,22/08/2023 , 05:15:00,0,0
1974,22/08/2023 , 05:30:00,0,0
1975,22/08/2023 , 05:45:00,0,0
1976,22/08/2023 , 06:00:00,0,0
1977,22/08/2023 , 06:15:00,0,0
1978,22/08/2023 , 06:30:00,0,0
1979,22/08/2023 , 06:45:00,24,19
1980,22/08/2023 , 07:00:00,176,139.4
1981,22/08/2023 , 07:15:00,490,388
1982,22/08/2023 , 07:30:00,942,745.9
1983,22/08/2023 , 07:45:00,1509,1194.9
1984,22/08/2023 , 08:00:00,2193,1736.5
1985,22/08/2023 , 08:15:00,2952,2337.5
1986,22/08/2023 , 08:30:00,3766,2982
1987,22/08/2023 , 08:45:00,4677,3703.4
1988,22/08/2023 , 09:00:00,5585,4422.4
1989,22/08/2023 , 09:15:00,6329,5011.5
1990,22/08/2023 , 09:30:00,7170,5677.4
1991,22/08/2023 , 09:45:00,6318,5002.8
1992,22/08/2023 , 10:00:00,5910,4679.7
1993,22/08/2023 , 10:15:00,9174,7264.2
1994,22/08/2023 , 10:30:00,11670,9240.6
1995,22/08/2023 , 10:45:00,12282,9725.2
1996,22/08/2023 , 11:00:00,8899,7046.5
1997,22/08/2023 , 11:15:00,2040,1615.3
1998,22/08/2023 , 11:30:00,1967,1557.5
1999,22/08/2023 , 11:45:00,2690,2130
2000,22/08/2023 , 12:00:00,2299,1820.4
2001,22/08/2023 , 12:15:00,2005,1587.6
2002,22/08/2023 , 12:30:00,2728,2160.1
2003,22/08/2023 , 12:45:00,4559,3609.9
2004,22/08/2023 , 13:00:00,11271,8924.7
2005,22/08/2023 , 13:15:00,3621,2867.2
2006,22/08/2023 , 13:30:00,4260,3373.2
2007,22/08/2023 , 13:45:00,7140,5653.7
2008,22/08/2023 , 14:00:00,9169,7260.3
2009,22/08/2023 , 14:15:00,8085,6401.9
2010,22/08/2023 , 14:30:00,15268,12089.6
2011,22/08/2023 , 14:45:00,16386,12974.9
2012,22/08/2023 , 15:00:00,14179,11227.3
2013,22/08/2023 , 15:15:00,14901,11799
2014,22/08/2023 , 15:30:00,13170,10428.4
2015,22/08/2023 , 15:45:00,10762,8521.7
2016,22/08/2023 , 16:00:00,12998,10292.2
2017,22/08/2023 , 16:15:00,12193,9654.8
2018,22/08/2023 , 16:30:00,11151,8829.7
2019,22/08/2023 , 16:45:00,10302,8157.4
2020,22/08/2023 , 17:00:00,9337,7393.3
2021,22/08/2023 , 17:15:00,8446,6687.8
2022,22/08/2023 , 17:30:00,7470,5915
2023,22/08/2023 , 17:45:00,6477,5128.7
2024,22/08/2023 , 18:00:00,5517,4368.5
2025,22/08/2023 , 18:15:00,4575,3622.6
2026,22/08/2023 , 18:30:00,3709,2936.9
2027,22/08/2023 , 18:45:00,2864,2267.8
2028,22/08/2023 , 19:00:00,2056,1628
2029,22/08/2023 , 19:15:00,1361,1077.7
2030,22/08/2023 , 19:30:00,803,635.8
2031,22/08/2023 , 19:45:00,386,305.6
2032,22/08/2023 , 20:00:00,122,96.6
2033,22/08/2023 , 20:15:00,13,10.3
2034,22/08/2023 , 20:30:00,0,0
2035,22/08/2023 , 20:45:00,0,0
2036,22/08/2023 , 21:00:00,0,0
2037,22/08/2023 , 21:15:00,0,0
2038,22/08/2023 , 21:30:00,0,0
2039,22/08/2023 , 21:45:00,0,0
2040,22/08/2023 , 22:00:00,0,0
2041,22/08/2023 , 22:15:00,0,0
2042,22/08/2023 , 22:30:00,0,0
2043,22/08/2023 , 22:45:00,0,0
2044,22/08/2023 , 23:00:00,0,0
2045,22/08/2023 , 23:15:00,0,0
2046,22/08/2023 , 23:30:00,0,0
2047,22/08/2023 , 23:45:00,0,0
2048,22/08/2023 , 24:00:00,0,0
2049,23/08/2023 , 00:15:00,0,0
2050,23/08/2023 , 00:30:00,0,0
2051,23/08/2023 , 00:45:00,0,0
2052,23/08/2023 , 01:00:00,0,0
2053,23/08/2023 , 01:15:00,0,0
2054,23/08/2023 , 01:30:00,0,0
2055,23/08/2023 , 01:45:00,0,0
2056,23/08/2023 , 02:00:00,0,0
2057,23/08/2023 , 02:15:00,0,0
2058,23/08/2023 , 02:30:00,0,0
2059,23/08/2023 , 02:45:00,0,0
2060,23/08/2023 , 03:00:00,0,0
2061,23/08/2023 , 03:15:00,0,0
2062,23/08/2023 , 03:30:00,0,0
2063,23/08/2023 , 03:45:00,0,0
2064,23/08/2023 , 04:00:00,0,0
2065,23/08/2023 , 04:15:00,0,0
2066,23/08/2023 , 04:30:00,0,0
2067,23/08/2023 , 04:45:00,0,0
2068,23/08/2023 , 05:00:00,0,0
2069,23/08/2023 , 05:15:00,0,0
2070,23/08/2023 , 05:30:00,0,0
2071,23/08/2023 , 05:45:00,0,0
2072,23/08/2023 , 06:00:00,0,0
2073,23/08/2023 , 06:15:00,0,0
2074,23/08/2023 , 06:30:00,0,0
2075,23/08/2023 , 06:45:00,25,19.8
2076,23/08/2023 , 07:00:00,201,159.2
2077,23/08/2023 , 07:15:00,863,683.3
2078,23/08/2023 , 07:30:00,1255,993.7
2079,23/08/2023 , 07:45:00,2196,1738.9
2080,23/08/2023 , 08:00:00,2011,1592.4
2081,23/08/2023 , 08:15:00,1422,1126
2082,23/08/2023 , 08:30:00,3374,2671.6
2083,23/08/2023 , 08:45:00,4830,3824.5
2084,23/08/2023 , 09:00:00,4279,3388.2
2085,23/08/2023 , 09:15:00,4812,3810.3
2086,23/08/2023 , 09:30:00,7149,5660.8
2087,23/08/2023 , 09:45:00,7859,6223
2088,23/08/2023 , 10:00:00,8850,7007.7
2089,23/08/2023 , 10:15:00,9806,7764.7
2090,23/08/2023 , 10:30:00,10674,8452
2091,23/08/2023 , 10:45:00,11515,9117.9
2092,23/08/2023 , 11:00:00,8860,7015.6
2093,23/08/2023 , 11:15:00,8478,6713.1
2094,23/08/2023 , 11:30:00,26703,21144.2
2095,23/08/2023 , 11:45:00,25119,19889.9
2096,23/08/2023 , 12:00:00,25175,19934.3
2097,23/08/2023 , 12:15:00,14344,11358
2098,23/08/2023 , 12:30:00,2977,2357.3
2099,23/08/2023 , 12:45:00,16546,13101.6
2100,23/08/2023 , 13:00:00,52307,41418.2
2101,23/08/2023 , 13:15:00,25270,20009.5
2102,23/08/2023 , 13:30:00,0,0
2103,23/08/2023 , 13:45:00,2,1.6
2104,23/08/2023 , 14:00:00,0,0
2105,23/08/2023 , 14:15:00,7,5.5
2106,23/08/2023 , 14:30:00,29,23
2107,23/08/2023 , 14:45:00,28,22.2
2108,23/08/2023 , 15:00:00,29,23
2109,23/08/2023 , 15:15:00,864,684.1
2110,23/08/2023 , 15:30:00,3415,2704.1
2111,23/08/2023 , 15:45:00,2961,2344.6
2112,23/08/2023 , 16:00:00,2958,2342.2
2113,23/08/2023 , 16:15:00,3145,2490.3
2114,23/08/2023 , 16:30:00,602,476.7
2115,23/08/2023 , 16:45:00,8,6.3
2116,23/08/2023 , 17:00:00,7,5.5
2117,23/08/2023 , 17:15:00,6,4.8
2118,23/08/2023 , 17:30:00,0,0
2119,23/08/2023 , 17:45:00,0,0
2120,23/08/2023 , 18:00:00,0,0
2121,23/08/2023 , 18:15:00,0,0
2122,23/08/2023 , 18:30:00,0,0
2123,23/08/2023 , 18:45:00,0,0
2124,23/08/2023 , 19:00:00,0,0
2125,23/08/2023 , 19:15:00,0,0
2126,23/08/2023 , 19:30:00,0,0
2127,23/08/2023 , 19:45:00,0,0
2128,23/08/2023 , 20:00:00,0,0
2129,23/08/2023 , 20:15:00,0,0
2130,23/08/2023 , 20:30:00,0,0
2131,23/08/2023 , 20:45:00,0,0
2132,23/08/2023 , 21:00:00,0,0
2133,23/08/2023 , 21:15:00,0,0
2134,23/08/2023 , 21:30:00,0,0
2135,23/08/2023 , 21:45:00,0,0
2136,23/08/2023 , 22:00:00,0,0
2137,23/08/2023 , 22:15:00,0,0
2138,23/08/2023 , 22:30:00,0,0
2139,23/08/2023 , 22:45:00,0,0
2140,23/08/2023 , 23:00:00,0,0
2141,23/08/2023 , 23:15:00,0,0
2142,23/08/2023 , 23:30:00,0,0
2143,23/08/2023 , 23:45:00,0,0
2144,23/08/2023 , 24:00:00,0,0
2145,24/08/2023 , 00:15:00,0,0
2146,24/08/2023 , 00:30:00,0,0
2147,24/08/2023 , 00:45:00,0,0
2148,24/08/2023 , 01:00:00,0,0
2149,24/08/2023 , 01:15:00,0,0
2150,24/08/2023 , 01:30:00,0,0
2151,24/08/2023 , 01:45:00,0,0
2152,24/08/2023 , 02:00:00,0,0
2153,24/08/2023 , 02:15:00,0,0
2154,24/08/2023 , 02:30:00,0,0
2155,24/08/2023 , 02:45:00,0,0
2156,24/08/2023 , 03:00:00,0,0
2157,24/08/2023 , 03:15:00,0,0
2158,24/08/2023 , 03:30:00,0,0
2159,24/08/2023 , 03:45:00,0,0
2160,24/08/2023 , 04:00:00,0,0
2161,24/08/2023 , 04:15:00,0,0
2162,24/08/2023 , 04:30:00,0,0
2163,24/08/2023 , 04:45:00,0,0
2164,24/08/2023 , 05:00:00,0,0
2165,24/08/2023 , 05:15:00,0,0
2166,24/08/2023 , 05:30:00,0,0
2167,24/08/2023 , 05:45:00,0,0
2168,24/08/2023 , 06:00:00,0,0
2169,24/08/2023 , 06:15:00,0,0
2170,24/08/2023 , 06:30:00,0,0
2171,24/08/2023 , 06:45:00,0,0
2172,24/08/2023 , 07:00:00,0,0
2173,24/08/2023 , 07:15:00,0,0
2174,24/08/2023 , 07:30:00,0,0
2175,24/08/2023 , 07:45:00,0,0
2176,24/08/2023 , 08:00:00,0,0
2177,24/08/2023 , 08:15:00,0,0
2178,24/08/2023 , 08:30:00,0,0
2179,24/08/2023 , 08:45:00,10,7.9
2180,24/08/2023 , 09:00:00,0,0
2181,24/08/2023 , 09:15:00,0,0
2182,24/08/2023 , 09:30:00,0,0
2183,24/08/2023 , 09:45:00,0,0
2184,24/08/2023 , 10:00:00,0,0
2185,24/08/2023 , 10:15:00,0,0
2186,24/08/2023 , 10:30:00,0,0
2187,24/08/2023 , 10:45:00,0,0
2188,24/08/2023 , 11:00:00,0,0
2189,24/08/2023 , 11:15:00,0,0
2190,24/08/2023 , 11:30:00,0,0
2191,24/08/2023 , 11:45:00,0,0
2192,24/08/2023 , 12:00:00,0,0
2193,24/08/2023 , 12:15:00,0,0
2194,24/08/2023 , 12:30:00,0,0
2195,24/08/2023 , 12:45:00,1,0.8
2196,24/08/2023 , 13:00:00,2,1.6
2197,24/08/2023 , 13:15:00,3,2.4
2198,24/08/2023 , 13:30:00,3,2.4
2199,24/08/2023 , 13:45:00,2,1.6
2200,24/08/2023 , 14:00:00,5,4
2201,24/08/2023 , 14:15:00,4,3.2
2202,24/08/2023 , 14:30:00,8,6.3
2203,24/08/2023 , 14:45:00,26,20.6
2204,24/08/2023 , 15:00:00,65,51.5
2205,24/08/2023 , 15:15:00,2243,1776.1
