Site Name ,ODYLIGHT002
1091,07/08/2023 , 19:09:10,968,799.1
1092,07/08/2023 , 19:24:10,462,381.4
1093,07/08/2023 , 19:39:10,305,251.8
1094,07/08/2023 , 19:54:10,176,145.3
1095,07/08/2023 , 20:09:10,73,60.3
1096,07/08/2023 , 20:24:10,14,11.6
1097,07/08/2023 , 20:39:10,0,0
1098,07/08/2023 , 20:54:10,0,0
1099,07/08/2023 , 21:09:10,0,0
1100,07/08/2023 , 21:24:10,0,0
1101,07/08/2023 , 21:39:10,0,0
1102,07/08/2023 , 21:54:10,0,0
1103,07/08/2023 , 22:09:10,0,0
1104,07/08/2023 , 22:24:10,0,0
1105,07/08/2023 , 22:39:10,0,0
1106,07/08/2023 , 22:54:10,0,0
1107,07/08/2023 , 23:09:10,0,0
1108,07/08/2023 , 23:24:10,0,0
1109,07/08/2023 , 23:39:10,0,0
1110,07/08/2023 , 23:54:10,0,0
1111,08/08/2023 , 00:09:10,0,0
1112,08/08/2023 , 00:24:10,0,0
1113,08/08/2023 , 00:39:10,0,0
1114,08/08/2023 , 00:54:10,0,0
1115,08/08/2023 , 01:09:10,0,0
1116,08/08/2023 , 01:24:10,0,0
1117,08/08/2023 , 01:39:10,0,0
1118,08/08/2023 , 01:54:10,0,0
1119,08/08/2023 , 02:09:10,0,0
1120,08/08/2023 , 02:24:10,0,0
1121,08/08/2023 , 02:39:10,0,0
1122,08/08/2023 , 02:54:10,0,0
1123,08/08/2023 , 03:09:10,0,0
1124,08/08/2023 , 03:24:10,0,0
1125,08/08/2023 , 03:39:10,0,0
1126,08/08/2023 , 03:54:10,0,0
1127,08/08/2023 , 04:09:10,0,0
1128,08/08/2023 , 04:24:10,0,0
1129,08/08/2023 , 04:39:10,0,0
1130,08/08/2023 , 04:54:10,0,0
1131,08/08/2023 , 05:09:10,0,0
1132,08/08/2023 , 05:24:10,0,0
1133,08/08/2023 , 05:39:10,0,0
1134,08/08/2023 , 05:54:10,0,0
1135,08/08/2023 , 06:09:10,0,0
1136,08/08/2023 , 06:24:10,0,0
1137,08/08/2023 , 06:39:10,20,16.5
1138,08/08/2023 , 06:54:10,93,76.8
1139,08/08/2023 , 07:09:10,224,184.9
1140,08/08/2023 , 07:24:10,389,321.1
1141,08/08/2023 , 07:39:10,823,679.4
1142,08/08/2023 , 07:54:10,1205,994.8
1143,08/08/2023 , 08:09:10,1536,1268.1
1144,08/08/2023 , 08:24:10,1950,1609.8
1145,08/08/2023 , 08:39:10,2411,1990.4
1146,08/08/2023 , 08:54:10,2934,2422.2
1147,08/08/2023 , 09:09:10,3487,2878.7
1148,08/08/2023 , 09:24:10,4065,3355.9
1149,08/08/2023 , 09:39:10,4698,3878.5
1150,08/08/2023 , 09:54:10,5339,4407.7
1151,08/08/2023 , 10:09:10,5791,4780.8
1152,08/08/2023 , 10:24:10,6589,5439.6
1153,08/08/2023 , 10:39:10,7254,5988.6
1154,08/08/2023 , 10:54:10,7317,6040.6
1155,08/08/2023 , 11:09:10,8098,6685.4
1156,08/08/2023 , 11:24:10,8439,6966.9
1157,08/08/2023 , 11:39:10,9149,7553
1158,08/08/2023 , 11:54:10,9539,7875
1159,08/08/2023 , 12:09:10,9532,7869.2
1160,08/08/2023 , 12:24:10,10290,8495
1161,08/08/2023 , 12:39:10,10449,8626.3
1162,08/08/2023 , 12:54:10,10512,8678.3
1163,08/08/2023 , 13:09:10,9900,8173
1164,08/08/2023 , 13:24:10,10474,8646.9
1165,08/08/2023 , 13:39:10,10637,8781.5
1166,08/08/2023 , 13:54:10,10830,8940.8
1167,08/08/2023 , 14:09:10,10586,8739.4
1168,08/08/2023 , 14:24:10,10515,8680.7
1169,08/08/2023 , 14:39:10,10044,8291.9
1170,08/08/2023 , 14:54:10,9958,8220.9
1171,08/08/2023 , 15:09:10,9603,7927.8
1172,08/08/2023 , 15:24:10,9204,7598.4
1173,08/08/2023 , 15:39:10,8745,7219.5
1174,08/08/2023 , 15:54:10,8028,6627.6
1175,08/08/2023 , 16:09:10,7902,6523.6
1176,08/08/2023 , 16:24:10,7483,6177.6
1177,08/08/2023 , 16:39:10,6879,5679
1178,08/08/2023 , 16:54:10,6226,5139.9
1179,08/08/2023 , 17:09:10,5347,4414.3
1180,08/08/2023 , 17:24:10,5017,4141.8
1181,08/08/2023 , 17:39:10,4205,3471.5
1182,08/08/2023 , 17:54:10,3806,3142.1
1183,08/08/2023 , 18:09:10,3271,2700.4
1184,08/08/2023 , 18:24:10,2679,2211.7
1185,08/08/2023 , 18:39:10,2104,1737
1186,08/08/2023 , 18:54:10,1508,1244.9
1187,08/08/2023 , 19:09:10,1210,998.9
1188,08/08/2023 , 19:24:10,878,724.8
1189,08/08/2023 , 19:39:10,541,446.6
1190,08/08/2023 , 19:54:10,298,246
1191,08/08/2023 , 20:09:10,120,99.1
1192,08/08/2023 , 20:24:10,23,19
1193,08/08/2023 , 20:39:10,0,0
1194,08/08/2023 , 20:54:10,0,0
1195,08/08/2023 , 21:09:10,0,0
1196,08/08/2023 , 21:24:10,0,0
1197,08/08/2023 , 21:39:10,0,0
1198,08/08/2023 , 21:54:10,0,0
1199,08/08/2023 , 22:09:10,0,0
1200,08/08/2023 , 22:24:10,0,0
1201,08/08/2023 , 22:39:10,0,0
1202,08/08/2023 , 22:54:10,0,0
1203,08/08/2023 , 23:09:10,0,0
1204,08/08/2023 , 23:24:10,0,0
1205,08/08/2023 , 23:39:10,0,0
1206,08/08/2023 , 23:54:10,0,0
1207,09/08/2023 , 00:09:10,0,0
1208,09/08/2023 , 00:24:10,0,0
1209,09/08/2023 , 00:39:10,0,0
1210,09/08/2023 , 00:54:10,0,0
1211,09/08/2023 , 01:09:10,0,0
1212,09/08/2023 , 01:24:10,0,0
1213,09/08/2023 , 01:39:10,0,0
1214,09/08/2023 , 01:54:10,0,0
1215,09/08/2023 , 02:09:10,0,0
1216,09/08/2023 , 02:24:10,0,0
1217,09/08/2023 , 02:39:10,0,0
1218,09/08/2023 , 02:54:10,0,0
1219,09/08/2023 , 03:09:10,0,0
1220,09/08/2023 , 03:24:10,0,0
1221,09/08/2023 , 03:39:10,0,0
1222,09/08/2023 , 03:54:10,0,0
1223,09/08/2023 , 04:09:10,0,0
1224,09/08/2023 , 04:24:10,0,0
1225,09/08/2023 , 04:39:10,0,0
1226,09/08/2023 , 04:54:10,0,0
1227,09/08/2023 , 05:09:10,0,0
1228,09/08/2023 , 05:24:10,0,0
1229,09/08/2023 , 05:39:10,0,0
1230,09/08/2023 , 05:54:10,0,0
1231,09/08/2023 , 06:09:10,0,0
1232,09/08/2023 , 06:24:10,0,0
1233,09/08/2023 , 06:39:10,19,15.7
1234,09/08/2023 , 06:54:10,107,88.3
1235,09/08/2023 , 07:09:10,271,223.7
1236,09/08/2023 , 07:24:10,457,377.3
1237,09/08/2023 , 07:39:10,721,595.2
1238,09/08/2023 , 07:54:10,1016,838.8
1239,09/08/2023 , 08:09:10,1387,1145
1240,09/08/2023 , 08:24:10,1774,1464.5
1241,09/08/2023 , 08:39:10,2220,1832.7
1242,09/08/2023 , 08:54:10,2710,2237.3
1243,09/08/2023 , 09:09:10,3311,2733.4
1244,09/08/2023 , 09:24:10,3771,3113.2
1245,09/08/2023 , 09:39:10,4480,3698.5
1246,09/08/2023 , 09:54:10,5012,4137.7
1247,09/08/2023 , 10:09:10,5591,4615.7
1248,09/08/2023 , 10:24:10,5858,4836.1
1249,09/08/2023 , 10:39:10,6848,5653.4
1250,09/08/2023 , 10:54:10,7378,6091
1251,09/08/2023 , 11:09:10,7652,6317.2
1252,09/08/2023 , 11:24:10,8098,6685.4
1253,09/08/2023 , 11:39:10,8828,7288
1254,09/08/2023 , 11:54:10,9194,7590.2
1255,09/08/2023 , 12:09:10,9291,7670.3
1256,09/08/2023 , 12:24:10,8812,7274.8
1257,09/08/2023 , 12:39:10,10409,8593.2
1258,09/08/2023 , 12:54:10,9135,7541.5
1259,09/08/2023 , 13:09:10,10005,8259.7
1260,09/08/2023 , 13:24:10,10290,8495
1261,09/08/2023 , 13:39:10,10753,8877.2
1262,09/08/2023 , 13:54:10,10499,8667.5
1263,09/08/2023 , 14:09:10,10501,8669.2
1264,09/08/2023 , 14:24:10,10378,8567.6
1265,09/08/2023 , 14:39:10,10025,8276.2
1266,09/08/2023 , 14:54:10,9507,7848.6
1267,09/08/2023 , 15:09:10,8771,7241
1268,09/08/2023 , 15:24:10,9219,7610.8
1269,09/08/2023 , 15:39:10,8763,7234.4
1270,09/08/2023 , 15:54:10,7729,6380.7
1271,09/08/2023 , 16:09:10,7421,6126.5
1272,09/08/2023 , 16:24:10,6020,4969.9
1273,09/08/2023 , 16:39:10,5432,4484.4
1274,09/08/2023 , 16:54:10,4789,3953.6
1275,09/08/2023 , 17:09:10,4591,3790.1
1276,09/08/2023 , 17:24:10,3210,2650
1277,09/08/2023 , 17:39:10,4007,3308
1278,09/08/2023 , 17:54:10,3317,2738.4
1279,09/08/2023 , 18:09:10,3915,3232.1
1280,09/08/2023 , 18:24:10,2093,1727.9
1281,09/08/2023 , 18:39:10,1749,1443.9
1282,09/08/2023 , 18:54:10,1276,1053.4
1283,09/08/2023 , 19:09:10,1125,928.8
1284,09/08/2023 , 19:24:10,639,527.5
1285,09/08/2023 , 19:39:10,495,408.7
1286,09/08/2023 , 19:54:10,205,169.2
1287,09/08/2023 , 20:09:10,67,55.3
1288,09/08/2023 , 20:24:10,12,9.9
1289,09/08/2023 , 20:39:10,0,0
1290,09/08/2023 , 20:54:10,0,0
1291,09/08/2023 , 21:09:10,0,0
1292,09/08/2023 , 21:24:10,0,0
1293,09/08/2023 , 21:39:10,0,0
1294,09/08/2023 , 21:54:10,0,0
1295,09/08/2023 , 22:09:10,0,0
1296,09/08/2023 , 22:24:10,0,0
1297,09/08/2023 , 22:39:10,0,0
1298,09/08/2023 , 22:54:10,0,0
1299,09/08/2023 , 23:09:10,0,0
1300,09/08/2023 , 23:24:10,0,0
1301,09/08/2023 , 23:39:10,0,0
1302,09/08/2023 , 23:54:10,0,0
1303,10/08/2023 , 00:09:10,0,0
1304,10/08/2023 , 00:24:10,0,0
1305,10/08/2023 , 00:39:10,0,0
1306,10/08/2023 , 00:54:10,0,0
1307,10/08/2023 , 01:09:10,0,0
1308,10/08/2023 , 01:24:10,0,0
1309,10/08/2023 , 01:39:10,0,0
1310,10/08/2023 , 01:54:10,0,0
1311,10/08/2023 , 02:09:10,0,0
1312,10/08/2023 , 02:24:10,0,0
1313,10/08/2023 , 02:39:10,0,0
1314,10/08/2023 , 02:54:10,0,0
1315,10/08/2023 , 03:09:10,0,0
1316,10/08/2023 , 03:24:10,0,0
1317,10/08/2023 , 03:39:10,0,0
1318,10/08/2023 , 03:54:10,0,0
1319,10/08/2023 , 04:09:10,0,0
1320,10/08/2023 , 04:24:10,0,0
1321,10/08/2023 , 04:39:10,0,0
1322,10/08/2023 , 04:54:10,0,0
1323,10/08/2023 , 05:09:10,0,0
1324,10/08/2023 , 05:24:10,0,0
1325,10/08/2023 , 05:39:10,0,0
1326,10/08/2023 , 05:54:10,0,0
1327,10/08/2023 , 06:09:10,0,0
1328,10/08/2023 , 06:24:10,0,0
1329,10/08/2023 , 06:39:10,12,9.9
1330,10/08/2023 , 06:54:10,87,71.8
1331,10/08/2023 , 07:09:10,254,209.7
1332,10/08/2023 , 07:24:10,564,465.6
1333,10/08/2023 , 07:39:10,913,753.7
1334,10/08/2023 , 07:54:10,1113,918.8
1335,10/08/2023 , 08:09:10,1754,1448
1336,10/08/2023 , 08:24:10,1191,983.2
1337,10/08/2023 , 08:39:10,2652,2189.4
1338,10/08/2023 , 08:54:10,2963,2446.1
1339,10/08/2023 , 09:09:10,1723,1422.4
1340,10/08/2023 , 09:24:10,4172,3444.2
1341,10/08/2023 , 09:39:10,4491,3707.6
1342,10/08/2023 , 09:54:10,5181,4277.2
1343,10/08/2023 , 10:09:10,5746,4743.7
1344,10/08/2023 , 10:24:10,6186,5106.9
1345,10/08/2023 , 10:39:10,6654,5493.3
1346,10/08/2023 , 10:54:10,7261,5994.4
1347,10/08/2023 , 11:09:10,8124,6706.8
1348,10/08/2023 , 11:24:10,7969,6578.9
1349,10/08/2023 , 11:39:10,8481,7001.6
1350,10/08/2023 , 11:54:10,9416,7773.5
1351,10/08/2023 , 12:09:10,9748,8047.5
1352,10/08/2023 , 12:24:10,10096,8334.8
1353,10/08/2023 , 12:39:10,10437,8616.3
1354,10/08/2023 , 12:54:10,10736,8863.2
1355,10/08/2023 , 13:09:10,11070,9138.9
1356,10/08/2023 , 13:24:10,11955,9869.5
1357,10/08/2023 , 13:39:10,10178,8402.5
1358,10/08/2023 , 13:54:10,10774,8894.6
1359,10/08/2023 , 14:09:10,9918,8187.9
1360,10/08/2023 , 14:24:10,10529,8692.3
1361,10/08/2023 , 14:39:10,10066,8310.1
1362,10/08/2023 , 14:54:10,9094,7507.6
1363,10/08/2023 , 15:09:10,4099,3384
1364,10/08/2023 , 15:24:10,3722,3072.7
1365,10/08/2023 , 15:39:10,4932,4071.7
1366,10/08/2023 , 15:54:10,8098,6685.4
1367,10/08/2023 , 16:09:10,7901,6522.7
1368,10/08/2023 , 16:24:10,6977,5759.9
1369,10/08/2023 , 16:39:10,6607,5454.5
1370,10/08/2023 , 16:54:10,5994,4948.4
1371,10/08/2023 , 17:09:10,4204,3470.6
1372,10/08/2023 , 17:24:10,3513,2900.2
1373,10/08/2023 , 17:39:10,1721,1420.8
1374,10/08/2023 , 17:54:10,1191,983.2
1375,10/08/2023 , 18:09:10,1126,929.6
1376,10/08/2023 , 18:24:10,1092,901.5
1377,10/08/2023 , 18:39:10,1101,908.9
1378,10/08/2023 , 18:54:10,1144,944.4
1379,10/08/2023 , 19:09:10,1341,1107.1
1380,10/08/2023 , 19:24:10,1141,942
1381,10/08/2023 , 19:39:10,709,585.3
1382,10/08/2023 , 19:54:10,385,317.8
1383,10/08/2023 , 20:09:10,104,85.9
1384,10/08/2023 , 20:24:10,14,11.6
1385,10/08/2023 , 20:39:10,0,0
1386,10/08/2023 , 20:54:10,0,0
1387,10/08/2023 , 21:09:10,0,0
1388,10/08/2023 , 21:24:10,0,0
1389,10/08/2023 , 21:39:10,0,0
1390,10/08/2023 , 21:54:10,0,0
1391,10/08/2023 , 22:09:10,0,0
1392,10/08/2023 , 22:24:10,0,0
1393,10/08/2023 , 22:39:10,0,0
1394,10/08/2023 , 22:54:10,0,0
1395,10/08/2023 , 23:09:10,0,0
1396,10/08/2023 , 23:24:10,0,0
1397,10/08/2023 , 23:39:10,0,0
1398,10/08/2023 , 23:54:10,0,0
1399,11/08/2023 , 00:09:10,0,0
1400,11/08/2023 , 00:24:10,0,0
1401,11/08/2023 , 00:39:10,0,0
1402,11/08/2023 , 00:54:10,0,0
1403,11/08/2023 , 01:09:10,0,0
1404,11/08/2023 , 01:24:10,0,0
1405,11/08/2023 , 01:39:10,0,0
1406,11/08/2023 , 01:54:10,0,0
1407,11/08/2023 , 02:09:10,0,0
1408,11/08/2023 , 02:24:10,0,0
1409,11/08/2023 , 02:39:10,0,0
1410,11/08/2023 , 02:54:10,0,0
1411,11/08/2023 , 03:09:10,0,0
1412,11/08/2023 , 03:24:10,0,0
1413,11/08/2023 , 03:39:10,0,0
1414,11/08/2023 , 03:54:10,0,0
1415,11/08/2023 , 04:09:10,0,0
1416,11/08/2023 , 04:24:10,0,0
1417,11/08/2023 , 04:39:10,0,0
1418,11/08/2023 , 04:54:10,0,0
1419,11/08/2023 , 05:09:10,0,0
1420,11/08/2023 , 05:24:10,0,0
1421,11/08/2023 , 05:39:10,0,0
1422,11/08/2023 , 05:54:10,0,0
1423,11/08/2023 , 06:09:10,0,0
1424,11/08/2023 , 06:24:10,0,0
1425,11/08/2023 , 06:39:10,13,10.7
1426,11/08/2023 , 06:54:10,90,74.3
1427,11/08/2023 , 07:09:10,264,217.9
1428,11/08/2023 , 07:24:10,489,403.7
1429,11/08/2023 , 07:39:10,778,642.3
1430,11/08/2023 , 07:54:10,1085,895.7
1431,11/08/2023 , 08:09:10,1422,1173.9
1432,11/08/2023 , 08:24:10,1802,1487.7
1433,11/08/2023 , 08:39:10,2202,1817.9
1434,11/08/2023 , 08:54:10,2645,2183.6
1435,11/08/2023 , 09:09:10,3177,2622.8
1436,11/08/2023 , 09:24:10,3876,3199.9
1437,11/08/2023 , 09:39:10,4444,3668.8
1438,11/08/2023 , 09:54:10,4932,4071.7
1439,11/08/2023 , 10:09:10,6149,5076.4
1440,11/08/2023 , 10:24:10,6326,5222.5
1441,11/08/2023 , 10:39:10,7012,5788.8
1442,11/08/2023 , 10:54:10,7495,6187.6
1443,11/08/2023 , 11:09:10,8180,6753.1
1444,11/08/2023 , 11:24:10,8592,7093.2
1445,11/08/2023 , 11:39:10,9129,7536.5
1446,11/08/2023 , 11:54:10,9668,7981.5
1447,11/08/2023 , 12:09:10,9835,8119.4
1448,11/08/2023 , 12:24:10,10162,8389.3
1449,11/08/2023 , 12:39:10,10717,8847.5
1450,11/08/2023 , 12:54:10,11011,9090.2
1451,11/08/2023 , 13:09:10,11023,9100.1
1452,11/08/2023 , 13:24:10,11253,9290
1453,11/08/2023 , 13:39:10,11141,9197.5
1454,11/08/2023 , 13:54:10,10990,9072.9
1455,11/08/2023 , 14:09:10,11024,9100.9
1456,11/08/2023 , 14:24:10,10289,8494.2
1457,11/08/2023 , 14:39:10,10364,8556.1
1458,11/08/2023 , 14:54:10,10336,8533
1459,11/08/2023 , 15:09:10,9802,8092.1
1460,11/08/2023 , 15:24:10,9475,7822.2
1461,11/08/2023 , 15:39:10,9017,7444.1
1462,11/08/2023 , 15:54:10,8559,7065.9
1463,11/08/2023 , 16:09:10,7717,6370.8
1464,11/08/2023 , 16:24:10,7125,5882.1
1465,11/08/2023 , 16:39:10,6699,5530.4
1466,11/08/2023 , 16:54:10,4677,3861.1
1467,11/08/2023 , 17:09:10,5598,4621.5
1468,11/08/2023 , 17:24:10,4983,4113.8
1469,11/08/2023 , 17:39:10,4286,3538.3
1470,11/08/2023 , 17:54:10,3746,3092.5
1471,11/08/2023 , 18:09:10,3147,2598
1472,11/08/2023 , 18:24:10,2563,2115.9
1473,11/08/2023 , 18:39:10,2055,1696.5
1474,11/08/2023 , 18:54:10,1589,1311.8
1475,11/08/2023 , 19:09:10,1181,975
1476,11/08/2023 , 19:24:10,822,678.6
1477,11/08/2023 , 19:39:10,521,430.1
1478,11/08/2023 , 19:54:10,276,227.9
1479,11/08/2023 , 20:09:10,99,81.7
1480,11/08/2023 , 20:24:10,14,11.6
1481,11/08/2023 , 20:39:10,0,0
1482,11/08/2023 , 20:54:10,0,0
1483,11/08/2023 , 21:09:10,0,0
1484,11/08/2023 , 21:24:10,0,0
1485,11/08/2023 , 21:39:10,0,0
1486,11/08/2023 , 21:54:10,0,0
1487,11/08/2023 , 22:09:10,0,0
1488,11/08/2023 , 22:24:10,0,0
1489,11/08/2023 , 22:39:10,0,0
1490,11/08/2023 , 22:54:10,0,0
1491,11/08/2023 , 23:09:10,0,0
1492,11/08/2023 , 23:24:10,0,0
1493,11/08/2023 , 23:39:10,0,0
1494,11/08/2023 , 23:54:10,0,0
1495,12/08/2023 , 00:09:10,0,0
1496,12/08/2023 , 00:24:10,0,0
1497,12/08/2023 , 00:39:10,0,0
1498,12/08/2023 , 00:54:10,0,0
1499,12/08/2023 , 01:09:10,0,0
1500,12/08/2023 , 01:24:10,0,0
1501,12/08/2023 , 01:39:10,0,0
1502,12/08/2023 , 01:54:10,0,0
1503,12/08/2023 , 02:09:10,0,0
1504,12/08/2023 , 02:24:10,0,0
1505,12/08/2023 , 02:39:10,0,0
1506,12/08/2023 , 02:54:10,0,0
1507,12/08/2023 , 03:09:10,0,0
1508,12/08/2023 , 03:24:10,0,0
1509,12/08/2023 , 03:39:10,0,0
1510,12/08/2023 , 03:54:10,0,0
1511,12/08/2023 , 04:09:10,0,0
1512,12/08/2023 , 04:24:10,0,0
1513,12/08/2023 , 04:39:10,0,0
1514,12/08/2023 , 04:54:10,0,0
1515,12/08/2023 , 05:09:10,0,0
1516,12/08/2023 , 05:24:10,0,0
1517,12/08/2023 , 05:39:10,0,0
1518,12/08/2023 , 05:54:10,0,0
1519,12/08/2023 , 06:09:10,0,0
1520,12/08/2023 , 06:24:10,0,0
1521,12/08/2023 , 06:39:10,13,10.7
1522,12/08/2023 , 06:54:10,97,80.1
1523,12/08/2023 , 07:09:10,271,223.7
1524,12/08/2023 , 07:24:10,436,359.9
1525,12/08/2023 , 07:39:10,590,487.1
1526,12/08/2023 , 07:54:10,658,543.2
1527,12/08/2023 , 08:09:10,834,688.5
1528,12/08/2023 , 08:24:10,2009,1658.5
1529,12/08/2023 , 08:39:10,2253,1860
1530,12/08/2023 , 08:54:10,3205,2645.9
1531,12/08/2023 , 09:09:10,4756,3926.4
1532,12/08/2023 , 09:24:10,3728,3077.7
1533,12/08/2023 , 09:39:10,3892,3213.1
1534,12/08/2023 , 09:54:10,2056,1697.3
1535,12/08/2023 , 10:09:10,1835,1514.9
1536,12/08/2023 , 10:24:10,1464,1208.6
1537,12/08/2023 , 10:39:10,1705,1407.6
1538,12/08/2023 , 10:54:10,3203,2644.3
1539,12/08/2023 , 11:09:10,3265,2695.4
1540,12/08/2023 , 11:24:10,2386,1969.8
1541,12/08/2023 , 11:39:10,2685,2216.6
1542,12/08/2023 , 11:54:10,8185,6757.2
1543,12/08/2023 , 12:09:10,11008,9087.7
1544,12/08/2023 , 12:24:10,10220,8437.2
1545,12/08/2023 , 12:39:10,11191,9238.8
1546,12/08/2023 , 12:54:10,9176,7575.3
1547,12/08/2023 , 13:09:10,10555,8713.8
1548,12/08/2023 , 13:24:10,11280,9312.3
1549,12/08/2023 , 13:39:10,11404,9414.7
1550,12/08/2023 , 13:54:10,11362,9380
1551,12/08/2023 , 14:09:10,11268,9302.4
1552,12/08/2023 , 14:24:10,11101,9164.5
1553,12/08/2023 , 14:39:10,10949,9039
1554,12/08/2023 , 14:54:10,10736,8863.2
1555,12/08/2023 , 15:09:10,10442,8620.5
1556,12/08/2023 , 15:24:10,9887,8162.3
1557,12/08/2023 , 15:39:10,9601,7926.2
1558,12/08/2023 , 15:54:10,9180,7578.6
1559,12/08/2023 , 16:09:10,8628,7122.9
1560,12/08/2023 , 16:24:10,7499,6190.9
1561,12/08/2023 , 16:39:10,5924,4890.6
1562,12/08/2023 , 16:54:10,6365,5254.7
1563,12/08/2023 , 17:09:10,6142,5070.6
1564,12/08/2023 , 17:24:10,5105,4214.5
1565,12/08/2023 , 17:39:10,4443,3668
1566,12/08/2023 , 17:54:10,4433,3659.7
1567,12/08/2023 , 18:09:10,4186,3455.8
1568,12/08/2023 , 18:24:10,2859,2360.3
1569,12/08/2023 , 18:39:10,1733,1430.7
1570,12/08/2023 , 18:54:10,1043,861.1
1571,12/08/2023 , 19:09:10,654,539.9
1572,12/08/2023 , 19:24:10,619,511
1573,12/08/2023 , 19:39:10,539,445
1574,12/08/2023 , 19:54:10,311,256.7
1575,12/08/2023 , 20:09:10,77,63.6
1576,12/08/2023 , 20:24:10,8,6.6
1577,12/08/2023 , 20:39:10,0,0
1578,12/08/2023 , 20:54:10,0,0
1579,12/08/2023 , 21:09:10,0,0
1580,12/08/2023 , 21:24:10,0,0
1581,12/08/2023 , 21:39:10,0,0
1582,12/08/2023 , 21:54:10,0,0
1583,12/08/2023 , 22:09:10,0,0
1584,12/08/2023 , 22:24:10,0,0
1585,12/08/2023 , 22:39:10,0,0
1586,12/08/2023 , 22:54:10,0,0
1587,12/08/2023 , 23:09:10,0,0
1588,12/08/2023 , 23:24:10,0,0
1589,12/08/2023 , 23:39:10,0,0
1590,12/08/2023 , 23:54:10,0,0
1591,13/08/2023 , 00:09:10,0,0
1592,13/08/2023 , 00:24:10,0,0
1593,13/08/2023 , 00:39:10,0,0
1594,13/08/2023 , 00:54:10,0,0
1595,13/08/2023 , 01:09:10,0,0
1596,13/08/2023 , 01:24:10,0,0
1597,13/08/2023 , 01:39:10,0,0
1598,13/08/2023 , 01:54:10,0,0
1599,13/08/2023 , 02:09:10,0,0
1600,13/08/2023 , 02:24:10,0,0
1601,13/08/2023 , 02:39:10,0,0
1602,13/08/2023 , 02:54:10,0,0
1603,13/08/2023 , 03:09:10,0,0
1604,13/08/2023 , 03:24:10,0,0
1605,13/08/2023 , 03:39:10,0,0
1606,13/08/2023 , 03:54:10,0,0
1607,13/08/2023 , 04:09:10,0,0
1608,13/08/2023 , 04:24:10,0,0
1609,13/08/2023 , 04:39:10,0,0
1610,13/08/2023 , 04:54:10,0,0
1611,13/08/2023 , 05:09:10,0,0
1612,13/08/2023 , 05:24:10,0,0
1613,13/08/2023 , 05:39:10,0,0
1614,13/08/2023 , 05:54:10,0,0
1615,13/08/2023 , 06:09:10,0,0
1616,13/08/2023 , 06:24:10,0,0
1617,13/08/2023 , 06:39:10,10,8.3
1618,13/08/2023 , 06:54:10,121,99.9
1619,13/08/2023 , 07:09:10,430,355
1620,13/08/2023 , 07:24:10,874,721.5
1621,13/08/2023 , 07:39:10,1380,1139.3
1622,13/08/2023 , 07:54:10,1615,1333.3
1623,13/08/2023 , 08:09:10,1424,1175.6
1624,13/08/2023 , 08:24:10,1732,1429.9
1625,13/08/2023 , 08:39:10,2503,2066.4
1626,13/08/2023 , 08:54:10,1388,1145.9
1627,13/08/2023 , 09:09:10,3465,2860.6
